pattern_id,service_count,station_count,origin,destination,stations
SP000164,6,36,SAV,WOS,SAV|STY|WMC|WWW|HNL|DZY|WDE|TLK|EWD|WYT|WTE|SRL|YRD|HLG|SRI|TYS|XOH|SMA|BMO|BSW|JEQ|THW|SGB|SMW|LGG|ROW|OHL|CRA|LYE|SBJ|HAG|BKD|KID|HBY|DTW|WOS
SP000165,40,10,GLC,EKL,GLC|CMY|PWW|THB|GFN|CKS|BUS|THT|HMY|EKL
SP000166,28,6,LCN,PBO,LCN|MGM|RKT|SLR|SPA|PBO
SP000167,50,10,EKL,GLC,EKL|HMY|THT|BUS|CKS|GFN|THB|PWW|CMY|GLC
SP000168,6,15,MYB,BAN,MYB|XNJ|WCX|SRU|WRU|GER|HWY|SDR|PRR|HDM|XJV|BCS|XAN|KGS|BAN
SP000169,25,18,BPN,YRK,BPN|PFY|KKM|PRE|XLS|BBN|ACR|BYM|HBD|HFX|BDI|NPD|LDS|CRG|GRF|MIK|CHF|YRK
SP000170,2,26,HGS,CST,HGS|SLQ|XOP|WLD|CWU|BAT|RBR|ETC|SOG|WAD|FRT|TBW|HIB|TON|SEV|CLD|ORP|XPE|CIT|GRP|HGR|XPY|SAJ|NWX|XKE|CST
SP000171,26,9,EKL,GLC,EKL|HMY|BUS|CKS|GFN|THB|PWW|CMY|GLC
SP000172,10,22,GLC,MIA,GLC|MTH|SDM|LOC|XGS|CAR|PNR|XIT|OXN|XOA|LAN|PRE|XOU|CRL|XLK|BON|SLD|DGT|MCO|MAN|HDG|MIA
SP000173,22,18,YRK,BPN,YRK|CHF|MIK|GRF|CRG|LDS|NPD|BDI|HFX|HBD|BYM|ACR|BBN|XLS|PRE|KKM|PFY|BPN
SP000174,2,22,HGS,CST,HGS|SLQ|XOP|BAT|RBR|ETC|WAD|TBW|HIB|TON|SEV|CLD|ORP|XPE|CIT|GRP|HGR|XPY|SAJ|NWX|XKE|CST
SP000175,2,26,DDG,WOF,DDG|WMR|SOL|OLT|ACG|TYS|XOH|BMO|BSW|JEQ|THW|SGB|SMW|LGG|ROW|OHL|CRA|LYE|SBJ|HAG|BKD|KID|HBY|DTW|WOS|WOF
SP000176,1,17,DID,PAD,DID|CHO|GOR|PAN|TLH|RDG|TWY|MAI|TAP|BNM|SLO|HAY|STL|HAN|EAL|AML|PAD
SP000177,66,12,ORP,CST,ORP|PET|XPE|CIT|ESD|GRP|HGR|XPY|SAJ|NWX|XKE|CST
SP000178,35,13,LEV,EDB,LEV|CBX|KDY|KGH|BTS|AUR|DAG|INK|NQU|DAM|EGY|HYM|EDB
SP000179,2,11,BAN,PAD,BAN|XAN|HYD|OXF|GOR|RDG|TWY|MAI|SLO|STL|PAD
SP000180,4,22,CST,HGS,CST|XKE|NWX|SAJ|XPY|HGR|GRP|CIT|XPE|ORP|CLD|SEV|TON|HIB|TBW|WAD|ETC|RBR|BAT|XOP|SLQ|HGS
SP000181,14,26,SAV,WOF,SAV|STY|LPW|DDG|WMR|SOL|OLT|ACG|TYS|XOH|SMA|BMO|BSW|JEQ|THW|SGB|SMW|ROW|CRA|SBJ|HAG|BKD|KID|HBY|DTW|WOF
SP000182,38,11,NTN,GLC,NTN|KKH|BUI|CFF|KGP|LGS|PWE|SHL|MAX|PLW|GLC
SP000183,22,15,LET,KGX,LET|HIT|SVG|KBW|XGN|WLW|WGC|HAT|PBR|NBA|AAP|HGY|FPK|XKB|KGX
SP000184,6,26,PAD,HFD,PAD|STL|SLO|MAI|TWY|RDG|GOR|OXF|HND|CBY|AUW|KGM|MIM|HYB|EVE|PSH|WPH|WOS|WOF|XHK|MVL|GMV|XMN|CWL|LED|HFD
SP000185,2,26,CST,HGS,CST|XKE|NWX|SAJ|XPY|HGR|GRP|CIT|XPE|ORP|CLD|SEV|TON|HIB|TBW|FRT|WAD|SOG|ETC|RBR|BAT|CWU|WLD|XOP|SLQ|HGS
SP000186,36,11,GLC,NTN,GLC|PLW|MAX|SHL|PWE|LGS|KGP|CFF|BUI|KKH|NTN
SP000187,25,14,KGX,LET,KGX|XKB|FPK|AAP|NBA|PBR|HAT|WGC|WLW|XGN|KBW|SVG|HIT|LET
SP000188,2,17,BPN,YRK,BPN|PFY|KKM|PRE|XLS|BBN|ACR|BYM|HBD|HFX|BDI|NPD|LDS|CRG|MIK|CHF|YRK
SP000189,16,22,MIA,EDB,MIA|HDG|MAN|MCO|DGT|SLD|BON|XLK|CRL|XOU|PRE|LAN|XOA|OXN|XIT|PNR|CAR|XGS|LOC|SLA|HYM|EDB
SP000190,14,33,ORP,LUT,ORP|PET|XPE|XLY|BKL|BMS|SRT|RVB|BEC|BGM|CTF|CFT|NHD|PMR|DMK|LGJ|EPH|BFR|CTK|ZFD|SPL|KTN|WHP|CRI|BCZ|HEN|MIL|ELS|RDT|SAC|HPD|LTN|LUT
SP000191,62,17,MKC,EUS,MKC|BLY|LBZ|XOD|CED|TRI|BKM|XOE|HML|APS|KGL|WFJ|BSH|HRW|WMB|XWI|EUS
SP000192,4,19,LIV,GLC,LIV|EDG|ROB|HUY|SNH|WGN|XOU|PRE|LAN|XOA|OXN|XIT|PNR|CAR|XGS|LOC|SDM|MTH|GLC
SP000193,5,2,XCN,EDB,XCN|EDB
SP000194,6,12,MYB,HWY,MYB|XNJ|WCX|SDH|NLT|SRU|WRU|DNM|GER|SRG|BCF|HWY
SP000195,2,19,EUS,NMP,EUS|XWI|WMB|HRW|WFJ|KGL|APS|HML|XOE|BKM|TRI|CED|XOD|LBZ|BLY|MKC|WOL|XHN|NMP
SP000196,64,19,RDC,FOK,RDC|ALV|BTG|LOB|NFD|KNN|BRV|SLY|UNI|FWY|BHM|XOZ|AST|GVH|ERD|CRD|WYL|SUT|FOK
SP000197,6,19,YRK,BPN,YRK|CHF|MIK|GRF|CRG|LDS|NPD|BDI|HFX|SOW|HBD|BYM|ACR|BBN|XLS|PRE|KKM|PFY|BPN
SP000198,2,18,PAD,WOS,PAD|STL|SLO|MAI|TWY|RDG|GOR|OXF|HND|CBY|AUW|KGM|MIM|HYB|EVE|PSH|WPH|WOS
SP000199,1,26,MYB,BSW,MYB|XNJ|WCX|SRU|WRU|GER|HWY|SDR|PRR|HDM|XJV|BCS|XAN|BAN|XFC|LMS|WRW|WRP|HTN|LPW|DDG|SOL|TYS|XOH|BMO|BSW
SP000200,74,11,NEI,GLC,NEI|PTT|WCR|WLM|MUI|CCT|MFL|COI|QPK|PLE|GLC
SP000201,6,12,HWY,MYB,HWY|BCF|SRG|GER|DNM|WRU|SRU|NLT|SDH|WCX|XNJ|MYB
SP000202,74,11,GLC,NEI,GLC|PLE|QPK|COI|MFL|CCT|MUI|WLM|WCR|PTT|NEI
SP000203,2,7,XCN,HNW,XCN|XJB|SHS|MTH|AIR|HNC|HNW
SP000204,77,17,SRY,FST,SRY|TPB|SOE|SOC|WCF|CHW|LES|BEF|PSE|BSO|LAI|WHR|UPM|BKG|WEH|LHS|FST
SP000205,12,22,MIA,GLC,MIA|HDG|MAN|MCO|DGT|SLD|BON|XLK|CRL|XOU|PRE|LAN|XOA|OXN|XIT|PNR|CAR|XGS|LOC|SDM|MTH|GLC
SP000206,3,16,OXF,MYB,OXF|OXP|BIT|XGY|XJV|HDM|PRR|SDR|HWY|SRG|GER|WRU|SRU|WCX|XNJ|MYB
SP000207,2,12,HBD,YRK,HBD|MYT|SOW|HFX|BDI|NPD|LDS|CRG|GRF|MIK|CHF|YRK
SP000208,2,10,EDB,KIN,EDB|HYM|INK|BTS|KDY|LDY|DKD|BLA|DLW|KIN
SP000209,2,20,LIV,GLC,LIV|EDG|ROB|HUY|SNH|WGN|XOU|PRE|LAN|XOA|OXN|XIT|PNR|CAR|XGS|LOC|WSH|WFF|CML|GLC
SP000210,7,1,BDC,BDC,BDC
SP000211,12,7,AYW,BNG,AYW|MCN|DOG|TRW|PGR|CFS|BNG
SP000212,48,9,EUS,TRI,EUS|XWI|WMB|HRW|WFJ|HML|XOE|BKM|TRI
SP000213,19,24,MIA,BIF,MIA|HDG|GTY|MAN|MCO|DGT|SLD|BON|XLK|CRL|XOU|PRE|LAN|XOA|CNF|SVR|ARN|GOS|KBK|CAK|ULV|DLT|ROO|BIF
SP000214,2,4,DLW,DEE,DLW|PIT|DEE|DEE
SP000215,16,12,SRA,BIS,SRA|XTA|LEB|XMI|TOM|BMD|CHN|BXB|RYN|HWN|SAW|BIS
SP000216,2,6,GLQ,STG,GLQ|BBG|LNZ|CRO|LBT|STG
SP000217,4,9,GER,MYB,GER|WRU|SRU|NLT|SDH|SUD|WCX|XNJ|MYB
SP000218,2,5,DOG,BNG,DOG|TRW|PGR|CFS|BNG
SP000219,2,1,KYL,KYL,KYL
SP000220,1,5,OBN,OBN,OBN|CLO|TEE|CLO|OBN
SP000221,146,15,WFH,EUS,WFH|CPK|HTE|HDL|KNT|SOK|NWB|SBP|HDN|WJL|KNL|QPW|KBN|SOH|EUS
SP000222,134,12,SSD,LST,SSD|SST|BIS|HWN|BXB|CHN|BMD|TOM|XMI|HAC|BET|LST
SP000223,110,2,WNC,SLO,WNC|SLO
SP000224,36,10,GLC,NTN,GLC|PLE|QPK|COI|MFL|KGP|CFF|BUI|KKH|NTN
SP000225,2,2,KYL,CAG,KYL|CAG
SP000226,1,25,BMO,MYB,BMO|XOH|TYS|SOL|DDG|HTN|WRP|WRW|LMS|XFC|BAN|XAN|BCS|XJV|HDM|PRR|SDR|HWY|BCF|GER|WRU|SRU|WCX|XNJ|MYB
SP000227,8,16,MYB,OXF,MYB|XNJ|WCX|SRU|WRU|GER|SRG|HWY|SDR|PRR|HDM|XJV|XGY|BIT|OXP|OXF
SP000228,2,5,PNZ,SIV,PNZ|SER|LEL|CBB|SIV
SP000229,34,10,NTN,GLC,NTN|KKH|BUI|CFF|KGP|MFL|COI|QPK|PLE|GLC
SP000230,5,8,HWY,MYB,HWY|BCF|GER|WRU|SRU|WCX|XNJ|MYB
SP000231,1,23,NOT,NRW,NOT|BEE|ATB|XTR|XTG|EMD|LBO|MMO|OKM|XMJ|SMD|PBO|WLE|MCH|MNE|XYE|ELY|XYE|BND|TTF|ATL|WMD|NRW
SP000232,2,6,AYW,CFS,AYW|MCN|DOG|TRW|PGR|CFS
SP000233,22,4,SIV,SER,SIV|CBB|LEL|SER
SP000234,34,13,SHF,LDS,SHF|MHS|CLN|ELR|WOM|BNY|DRT|WKK|NOR|CFD|WDS|XES|LDS
SP000235,4,11,MYB,HWY,MYB|XNJ|WCX|NLT|SRU|WRU|DNM|DGC|GER|BCF|HWY
SP000236,2,6,CFS,AYW,CFS|PGR|TRW|DOG|MCN|AYW
SP000237,12,7,BNG,AYW,BNG|CFS|PGR|TRW|DOG|MCN|AYW
SP000238,2,5,SER,SIV,SER|LTS|LEL|CBB|SIV
SP000239,76,12,EDB,DBL,EDB|HYM|EDP|LIN|PMT|XGM|FKG|CMO|LBT|STG|BEA|DBL
SP000240,1,26,MYB,BSW,MYB|XNJ|WCX|NLT|SRU|WRU|GER|HWY|SDR|PRR|HDM|XJV|BCS|XAN|BAN|XFC|LMS|WRW|WRP|HTN|DDG|SOL|TYS|XOH|BMO|BSW
SP000241,4,19,MIA,WDM,MIA|HDG|GTY|MAN|MCO|DGT|SLD|BON|XLK|CRL|XOU|PRE|LAN|XOA|OXN|KEN|BUD|SVL|WDM
SP000242,34,15,LAR,GLC,LAR|FRL|WKB|ASB|SLT|STV|KWN|DLY|GLG|LHW|HOZ|MIN|JHN|PYG|GLC
SP000243,50,10,GLC,GRK,GLC|PYG|BPT|PTG|BGS|CDY|GKC|GKW|FTM|GRK
SP000244,2,5,PBO,LCN,PBO|SPA|RKT|MGM|LCN
SP000245,34,15,GLC,LAR,GLC|PYG|JHN|MIN|HOZ|LHW|GLG|DLY|KWN|STV|SLT|ASB|WKB|FRL|LAR
SP000246,10,4,DON,LCN,DON|GBL|SXY|LCN
SP000247,22,4,SER,SIV,SER|LEL|CBB|SIV
SP000248,6,10,MYB,HWY,MYB|XNJ|WCX|SRU|WRU|DNM|DGC|GER|BCF|HWY
SP000249,2,17,MIA,WDM,MIA|HDG|GTY|MAN|MCO|DGT|ECC|WGN|XOU|PRE|LAN|XOA|OXN|KEN|BUD|SVL|WDM
SP000250,74,12,DBL,EDB,DBL|BEA|STG|LBT|CMO|FKG|XGM|PMT|LIN|EDP|HYM|EDB
SP000251,2,35,MIA,CKL,MIA|HDG|GTY|MAN|MCO|DGT|ECC|WGN|XOU|PRE|LAN|XOA|CNF|SVR|ARN|GOS|KBK|CAK|ULV|DLT|ROO|BIF|ASK|KBF|FOX|GNR|MLM|SIC|BOC|RAV|DRI|SSC|SEL|SBS|CKL
SP000252,8,4,LCN,DON,LCN|SXY|GBL|DON
SP000253,63,10,TWB,EDB,TWB|GAL|SOI|GBG|NEG|EKB|SFI|NEW|BSU|EDB
SP000254,2,5,SIV,SER,SIV|CBB|LEL|LTS|SER
SP000255,2,5,BNG,DOG,BNG|CFS|PGR|TRW|DOG
SP000256,34,12,BDM,BLY,BDM|BSJ|KMH|SWR|MLB|LID|RID|APG|WOB|BWB|FEN|BLY
SP000257,20,4,SPB,IMW,SPB|KPA|WBP|IMW
SP000258,61,10,EDB,TWB,EDB|BSU|NEW|SFI|EKB|NEG|GBG|SOI|GAL|TWB
SP000259,30,3,SER,SIV,SER|CBB|SIV
SP000260,152,25,IMW,SRA,IMW|WBP|KPA|SPB|XMB|WJH|XKG|KNR|BSP|BSY|WHD|FNY|HDH|GPO|KTW|CMD|CIR|HII|XJC|CNN|DLK|HKC|HMN|HKW|SRA
SP000261,34,12,BLY,BDM,BLY|FEN|BWB|WOB|APG|RID|LID|MLB|SWR|KMH|BSJ|BDM
SP000262,14,6,EDB,BHG,EDB|HYM|EDP|UHA|LSN|BHG
SP000263,42,7,NBW,EDB,NBW|DRM|LND|PST|WAF|MUB|EDB
SP000264,34,7,EDB,NBW,EDB|MUB|WAF|PST|LND|DRM|NBW
SP000265,30,3,SIV,SER,SIV|CBB|SER
SP000266,8,24,EUS,WVH,EUS|XWI|WMB|HRW|WFJ|XOE|TRI|XOD|BLY|MKC|XHN|XWZ|RUG|COV|BKW|BHI|SCF|XOZ|BHM|XOS|XGJ|SAD|DDP|WVH
SP000267,2,21,EDB,GLC,EDB|HYM|SLA|KGE|WTA|CUH|KKN|LVG|WCL|ADW|FLD|XJB|SHS|HTW|CEA|CRF|HLY|BLH|UDD|CBL|GLC
SP000268,28,21,EDB,GLC,EDB|HYM|SLA|KGE|WTA|CUH|KKN|LVG|WCL|ADW|BRC|FLD|XJB|SHS|HTW|CEA|CRF|HLY|BLH|UDD|GLC
SP000269,30,21,GLC,EDB,GLC|UDD|BLH|HLY|CRF|CEA|HTW|SHS|XJB|FLD|BRC|ADW|WCL|LVG|KKN|CUH|WTA|KGE|SLA|HYM|EDB
SP000270,2,4,CNF,CNF,CNF|XOA|XOA|CNF
SP000271,2,18,CDF,FGH,CDF|PYC|BGN|PTA|NTH|SWA|GWN|LLE|PBY|KWL|FYS|XCI|CMN|WTL|CUW|CLR|FGW|FGH
SP000272,6,27,BHM,SSD,BHM|XOZ|XLX|WTO|CEH|XQW|NUN|HNK|NBR|LEI|MMO|OKM|XMJ|SMD|PBO|WLE|MCH|MNE|XYE|ELY|WBC|CMB|CBG|CMS|XSP|AUD|SSD
SP000273,2,13,GLM,DFD,GLM|CTM|RTR|XRJ|SOO|HGM|GRV|XSR|NFL|SWM|GNH|SCG|DFD
SP000274,6,8,HUL,LDS,HUL|BUH|GBD|HOW|SBY|MIK|CRG|LDS
SP000275,2,2,LEI,LBO,LEI|LBO
SP000276,12,9,WMS,GLC,WMS|INP|BCN|DFR|WNL|PTG|BPT|PYG|GLC
SP000277,28,4,AYW,CMN,AYW|AER|LTR|CMN
SP000278,2,5,LBO,LEI,LBO|BWS|SIL|SYS|LEI
SP000279,30,12,RCD,LDS,RCD|LTL|TOD|HBD|MYT|SOW|HFX|LMR|BDI|NPD|BLE|LDS
SP000280,3,8,GRA,NOT,GRA|BTF|ELO|ALK|BIN|RDF|NET|NOT
SP000281,2,13,BSN,NOT,BSN|HBB|HEC|SLR|RAU|ANC|GRA|BTF|ALK|BIN|RDF|NET|NOT
SP000282,2,17,SKG,NOT,SKG|HVN|WFL|TPC|BSN|HBB|SWE|HEC|SLR|RAU|ANC|GRA|BTF|ALK|BIN|RDF|NOT
SP000283,8,13,SKG,NOT,SKG|WFL|BSN|HBB|HEC|SLR|RAU|ANC|GRA|ALK|BIN|RDF|NOT
SP000284,4,3,AYW,CMN,AYW|AER|CMN
SP000285,12,14,SKG,NOT,SKG|WFL|BSN|HBB|HEC|SLR|RAU|ANC|GRA|BTF|ALK|BIN|RDF|NOT
SP000286,20,18,BAL,EBN,BAL|SRS|ECR|PUR|XJS|ELD|GTW|TBD|HHE|WVF|XKM|CBR|LWS|XRH|PLG|XIL|HMD|EBN
SP000287,2,3,AYW,CMN,AYW|LTR|CMN
SP000288,5,3,WCX,MYB,WCX|XNJ|MYB
SP000289,4,3,CMN,AYW,CMN|AER|AYW
SP000290,4,18,LWT,CBG,LWT|OUN|SYT|HAD|REE|CNY|BDA|XWH|NRW|WMD|ATL|TTF|BND|XYE|ELY|WBC|CMB|CBG
SP000291,28,4,CMN,AYW,CMN|LTR|AER|AYW
SP000292,2,15,SKG,NOT,SKG|WFL|BSN|HBB|SWE|HEC|SLR|RAU|ANC|GRA|BTF|ALK|BIN|RDF|NOT
SP000293,24,13,BPN,LIV,BPN|PFY|KKM|PRE|LEY|XOU|EBA|WGN|SNH|HUY|ROB|EDG|LIV
SP000294,2,16,SKG,NOT,SKG|HVN|WFL|TPC|BSN|HBB|HEC|SLR|RAU|ANC|GRA|BTF|ALK|BIN|RDF|NOT
SP000295,62,17,NRW,LST,NRW|DIS|SMK|IPS|MNG|COL|MKT|WTM|BPA|CHM|SNF|GDP|IFD|SRA|XOW|BET|LST
SP000296,2,14,SKG,NOT,SKG|WFL|BSN|HBB|HEC|SLR|RAU|ANC|GRA|ALK|BIN|RDF|NET|NOT
SP000297,2,10,MYB,HWY,MYB|XNJ|WCX|NLT|SRU|WRU|DNM|GER|BCF|HWY
SP000298,3,10,MYB,PRR,MYB|XNJ|WCX|SRU|WRU|DNM|GER|HWY|SDR|PRR
SP000299,2,16,BPN,LIV,BPN|PFY|KKM|PRE|LEY|XOU|EBA|WGN|GSW|SNH|PSC|HUY|ROB|BGE|EDG|LIV
SP000300,34,7,NRW,GYM,NRW|XWH|BGA|BDA|LGD|ACL|GYM
SP000301,2,14,BPN,LIV,BPN|PFY|KKM|PRE|LEY|XOU|EBA|WGN|SNH|HUY|ROB|BGE|EDG|LIV
SP000302,1,9,PRR,MYB,PRR|SDR|HWY|GER|WRU|SRU|WCX|XNJ|MYB
SP000303,2,12,SKG,NOT,SKG|WFL|BSN|HBB|HEC|SLR|RAU|ANC|ALK|BIN|RDF|NOT
SP000304,2,9,CMR,NRW,CMR|RNR|GNT|NWA|WRT|HXM|SAH|XWH|NRW
SP000305,1,7,MYB,GER,MYB|XNJ|WCX|SRU|WRU|DNM|GER
SP000306,8,3,OKE,XAZ,OKE|LAA|XAZ
SP000307,72,13,HYS,CHX,HYS|WWI|EDN|ELE|CLK|NBC|LSY|CFB|LAD|XPY|NWX|WAE|CHX
SP000308,2,6,WGN,LIV,WGN|SNH|HUY|ROB|EDG|LIV
SP000309,26,11,LEI,NOT,LEI|SYS|SIL|BWS|LBO|EMD|XTG|XTR|ATB|BEE|NOT
SP000310,74,18,CHN,LST,CHN|TEO|TUR|SBU|XSG|EDR|SLV|WHL|BCV|SVS|SMH|SKW|REC|HAC|LOF|CBH|BET|LST
SP000311,1,14,MYB,AYS,MYB|XNJ|WCX|NLT|SRU|WRU|DNM|GER|BCF|HWY|SDR|PRR|LTK|AYS
SP000312,31,11,NOT,LEI,NOT|BEE|ATB|XTR|XTG|EMD|LBO|BWS|SIL|SYS|LEI
SP000313,1,17,MYB,OXF,MYB|XNJ|WCX|SRU|WRU|DNM|GER|BCF|HWY|SDR|PRR|HDM|XJV|XGY|BIT|OXP|OXF
SP000314,2,3,BSN,SKG,BSN|WFL|SKG
SP000315,1,23,PBO,KGX,PBO|HUN|SNO|SDY|BIW|ARL|HIT|SVG|KBW|XGN|WGC|HAT|BPK|PBR|HDW|NBA|OKL|NSG|AAP|HGY|FPK|XKB|KGX
SP000316,10,14,NOT,SKG,NOT|RDF|BIN|ALK|BTF|GRA|ANC|RAU|SLR|HEC|HBB|BSN|WFL|SKG
SP000317,8,3,XAZ,OKE,XAZ|LAA|OKE
SP000318,4,13,NOT,SKG,NOT|RDF|BIN|ALK|GRA|ANC|RAU|SLR|HEC|HBB|BSN|WFL|SKG
SP000319,6,25,AFK,XVJ,AFK|CHG|LEN|HRM|HBN|BSD|MDE|BMG|EML|WMA|BRG|KMS|XOT|OTF|SAY|SMY|XMU|XLY|BMS|SRT|RVB|BGM|NHD|DMK|XVJ
SP000320,2,15,NOT,SKG,NOT|RDF|BIN|ALK|BTF|GRA|ANC|RAU|SLR|HEC|SWE|HBB|BSN|WFL|SKG
SP000321,2,17,NOT,SKG,NOT|NET|RDF|BIN|ALK|BTF|GRA|ANC|RAU|SLR|HEC|HBB|BSN|TPC|WFL|HVN|SKG
SP000322,2,3,CMN,AYW,CMN|LTR|AYW
SP000323,2,16,NOT,SKG,NOT|NET|RDF|BIN|ALK|ELO|BTF|GRA|ANC|RAU|SLR|HEC|HBB|BSN|WFL|SKG
SP000324,150,6,ZEL,SBP,ZEL|QPW|KNL|WJL|HDN|SBP
SP000325,14,2,OKE,XCV,OKE|XCV
SP000326,3,10,PAD,DID,PAD|STL|SLO|MAI|TWY|RDG|TLH|GOR|CHO|DID
SP000327,2,15,NOT,SKG,NOT|NET|RDF|BIN|ALK|BTF|GRA|ANC|RAU|SLR|HEC|HBB|BSN|WFL|SKG
SP000328,1,23,MYB,BMO,MYB|XNJ|WCX|SRU|WRU|GER|HWY|SDR|PRR|HDM|XJV|BCS|XAN|BAN|XFC|LMS|WRP|HTN|DDG|SOL|TYS|XOH|BMO
SP000329,2,13,NOT,BSN,NOT|NET|RDF|BIN|ALK|BTF|GRA|ANC|RAU|SLR|HEC|HBB|BSN
SP000330,2,12,NOT,BSN,NOT|RDF|BIN|ALK|BTF|GRA|ANC|RAU|SLR|HEC|HBB|BSN
SP000331,1,16,BAN,MYB,BAN|XAN|BCS|XJV|HDM|PRR|SDR|HWY|GER|DGC|DNM|WRU|SRU|WCX|XNJ|MYB
SP000332,2,3,AYW,DOG,AYW|MCN|DOG
SP000333,2,10,SHF,HUL,SHF|MHS|SWN|MEX|DON|SBY|HOW|GBD|BUH|HUL
SP000334,4,11,ORP,CHX,ORP|PET|XPE|CIT|ESD|GRP|HGR|XPY|NWX|WAE|CHX
SP000335,2,3,BNG,PGR,BNG|CFS|PGR
SP000336,2,3,PGR,BNG,PGR|CFS|BNG
SP000337,44,14,CHX,TBW,CHX|WAE|NWX|XPY|HGR|GRP|CIT|XPE|ORP|SEV|HLB|TON|HIB|TBW
SP000338,2,13,RCD,LDS,RCD|SMB|LTL|WDN|TOD|HBD|SOW|HFX|LMR|BDI|NPD|BLE|LDS
SP000339,2,3,DOG,AYW,DOG|MCN|AYW
SP000340,2,18,RDG,GTW,RDG|EAR|WKM|BAW|NCM|ASH|GLD|SFR|CHL|GOM|DKT|DPD|REI|RDH|ELD|SAF|HOR|GTW
SP000341,24,3,BEO,NTH,BEO|YST|NTH
SP000342,50,8,ANL,GLQ,ANL|KVD|MYH|SUM|GSC|PPK|ASF|GLQ
SP000343,147,15,EUS,WFH,EUS|SOH|KBN|QPW|KNL|WJL|HDN|SBP|NWB|SOK|KNT|HDL|HTE|CPK|WFH
SP000344,14,2,XCV,OKE,XCV|OKE
SP000345,1,43,WSW,ORE,WSW|BAL|SRC|NRB|TTH|SRS|ECR|SCY|PUO|PUR|XJS|RDH|ELD|SAF|HOR|GTW|TBD|BAB|HHE|WVF|XKM|PMP|CBR|LWS|XRH|GLY|BRK|PLG|XIL|HMD|EBN|HMD|XIL|PEV|PEB|NSB|COB|CLL|BEX|XOP|SLQ|HGS|ORE
SP000346,54,24,LIT,BAL,LIT|XXA|ANG|GBS|DUR|WWO|WRH|LAC|SSE|PLD|HOV|PRP|HSK|BUG|XKM|HHE|TBD|GTW|ELD|XJS|PUR|ECR|SRS|BAL
SP000347,2,29,SAV,WOF,SAV|STY|LPW|DDG|WMR|SOL|OLT|ACG|TYS|XOH|SMA|BMO|BSW|JEQ|THW|SGB|SMW|LGG|ROW|OHL|CRA|LYE|SBJ|HAG|BKD|KID|HBY|DTW|WOF
SP000348,69,14,EPS,XSU,EPS|EWE|CHE|SUO|CSB|WLT|WDO|WCY|XGU|NWD|SYD|NXG|XLJ|XSU
SP000349,2,15,CHX,TBW,CHX|WAE|NWX|XPY|HGR|GRP|CIT|XPE|ORP|CLD|SEV|HLB|TON|HIB|TBW
SP000350,69,13,CAT,XSU,CAT|WHS|WHY|KLY|PUR|PUO|SCY|ECR|NWD|SYD|NXG|XLJ|XSU
SP000351,28,13,BAK,SUO,BAK|WSW|BAL|SRC|NRB|TTH|SRS|XGU|WCY|WDO|WLT|CSB|SUO
SP000352,68,14,BAK,XSU,BAK|WSW|BAL|SRH|WNW|GIP|CYP|SYD|FOH|HPA|BCY|NXG|XLJ|XSU
SP000353,4,2,BEO,YST,BEO|YST
SP000354,22,3,NTH,BEO,NTH|YST|BEO
SP000355,4,29,SAV,WOF,SAV|STY|WMC|BER|CLV|LPW|DDG|WMR|SOL|OLT|ACG|TYS|XOH|SMA|BMO|BSW|JEQ|THW|SGB|SMW|ROW|CRA|SBJ|HAG|BKD|KID|HBY|DTW|WOF
SP000356,50,8,GLQ,ANL,GLQ|ASF|PPK|GSC|SUM|MYH|KVD|ANL
SP000357,63,20,BOG,BAL,BOG|BAA|FOD|XXA|ARU|AMY|PUL|BIG|CHH|HRH|LVN|CRW|TBD|GTW|ELD|XJS|PUR|ECR|SRS|BAL
SP000358,18,7,BBN,RCD,BBN|ACR|RSG|BYM|TOD|LTL|RCD
SP000359,4,2,NTH,YST,NTH|YST
SP000360,12,5,HNY,SGQ,HNY|SOT|WEO|BPL|SGQ
SP000361,158,24,SRA,KWG,SRA|HKW|HMN|HKC|DLK|CNN|XJC|HII|CIR|CMD|KTW|GPO|HDH|FNY|WHD|BSY|BSP|KNR|XKG|WJH|ACC|SAT|GUN|KWG
SP000362,1,9,XSU,OXT,XSU|XLJ|NXG|SYD|NWD|ECR|SCY|SNR|OXT
SP000363,42,14,TBW,CHX,TBW|HIB|TON|HLB|SEV|ORP|XPE|CIT|GRP|HGR|XPY|NWX|WAE|CHX
SP000364,4,19,PAD,WOF,PAD|STL|SLO|MAI|TWY|RDG|GOR|OXF|HND|CBY|AUW|KGM|MIM|HYB|EVE|PSH|WPH|WOS|WOF
SP000365,2,2,BYC,CEN,BYC|CEN
SP000366,4,13,RAM,AFK,RAM|XMF|SDW|DEA|WAM|MTM|XUK|DVP|FKE|FKC|FKW|XSI|AFK
SP000367,10,4,BNG,CEN,BNG|CAP|BYC|CEN
SP000368,4,5,KWG,WJH,KWG|GUN|SAT|ACC|WJH
SP000369,1,11,EXC,BNP,EXC|EXD|CDI|YEO|COP|MRD|LAP|EGG|KGN|UMB|BNP
SP000370,36,13,LDS,SHF,LDS|OUT|WKF|SNA|FZW|MRP|THC|GOE|BTD|SWN|RMC|MHS|SHF
SP000371,64,3,RMF,XUP,RMF|EMP|XUP
SP000372,1,10,HHE,EBN,HHE|WVF|XKM|CBR|LWS|XRH|PLG|XIL|HMD|EBN
SP000373,64,3,XUP,RMF,XUP|EMP|RMF
