pattern_id,origin,destination,station_count,service_count,is_circular,is_shuttle,has_reverse,reverse_pattern_id
SP001596,CLY,MAN,12,2,False,False,True,SP001874
SP001597,XSU,SUO,12,2,False,False,True,SP001782
SP001598,BHM,BMH,27,2,False,False,True,SP001566
SP001599,MAN,BMH,57,1,False,False,False,
SP001600,SRH,XSU,6,2,False,False,False,
SP001601,NOT,BMH,39,2,False,False,False,
SP001602,CCH,BTN,19,24,False,False,True,SP001604
SP001603,BTN,BAL,22,1,False,False,False,
SP001604,BTN,CCH,19,26,False,False,True,SP001602
SP001605,KGX,PBO,23,1,False,False,False,
SP001606,BTN,BDM,34,4,False,False,False,
SP001607,CBG,BTN,37,12,False,False,True,SP002177
SP001608,SAC,SUO,28,65,False,False,True,SP000562
SP001609,MAN,BMH,42,2,False,False,False,
SP001610,KTN,ORP,22,8,False,False,True,SP002971
SP001611,SUO,SAC,23,64,False,False,True,SP001013
SP001612,BDM,BTN,36,64,False,False,True,SP001614
SP001613,LEI,BHM,10,10,False,False,True,SP001468
SP001614,BTN,BDM,36,50,False,False,True,SP001612
SP001615,LEI,BHM,11,24,False,False,True,SP001470
SP001616,MCV,BBN,8,26,False,False,True,SP001136
SP001617,SKI,BDQ,10,54,False,False,True,SP001902
SP001618,BTN,BDM,33,4,False,False,False,
SP001619,SRA,CMD,10,4,False,False,True,SP001891
SP001620,BTN,BDM,35,4,False,False,True,SP002766
SP001621,PLY,EDB,64,1,False,False,False,
SP001622,PLY,EDB,61,2,False,False,False,
SP001623,LUT,EPH,17,4,False,False,False,
SP001624,PLY,EDB,60,7,False,False,False,
SP001625,CDF,EDB,51,2,False,False,False,
SP001626,PLY,ABD,74,2,False,False,False,
SP001627,PLY,GLC,65,4,False,False,False,
SP001628,PNZ,EDB,73,2,False,False,False,
SP001629,WHP,SUO,16,2,False,False,False,
SP001630,KTN,SUO,15,2,False,False,False,
SP001631,BHM,CDF,22,1,False,False,False,
SP001632,MAN,HDF,11,42,False,False,True,SP001722
SP001633,DBY,CDF,27,2,False,False,False,
SP001634,BFR,ORP,18,4,False,False,True,SP002987
SP001635,NOT,CDF,35,2,False,False,False,
SP001636,LES,FST,10,8,False,False,False,
SP001637,ECR,WFJ,16,32,False,False,True,SP001638
SP001638,WFJ,ECR,16,31,False,False,True,SP001637
SP001639,WNT,ASN,16,2,False,False,False,
SP001640,MYB,GER,7,2,False,False,True,SP001646
SP001641,SHF,MAN,19,2,False,False,False,
SP001642,HHD,MIA,28,28,False,False,True,SP000591
SP001643,MYB,HWY,11,2,False,False,True,SP000114
SP001644,LDS,PLY,41,2,False,False,False,
SP001645,NOT,GCR,27,2,False,False,False,
SP001646,GER,MYB,7,2,False,False,True,SP001640
SP001647,HWY,MYB,10,2,False,False,False,
SP001648,YRK,PLY,45,2,False,False,False,
SP001649,HWY,MYB,9,2,False,False,False,
SP001650,NCL,MBR,12,12,False,False,True,SP000420
SP001651,NBY,PAD,10,17,False,False,True,SP001654
SP001652,BDW,PAD,13,1,False,False,False,
SP001653,PMH,CDF,26,26,False,False,False,
SP001654,PAD,NBY,10,3,False,False,True,SP001651
SP001655,ABD,PLY,73,2,False,False,False,
SP001656,LEI,GCR,24,2,False,False,False,
SP001657,NCL,RDG,37,1,False,False,False,
SP001658,BHM,PGN,28,2,False,False,False,
SP001659,NCL,RDG,35,4,False,False,True,SP000476
SP001660,DBY,PLY,34,2,False,False,False,
SP001661,GLM,LUT,44,2,False,False,False,
SP001662,SUR,EAD,4,1,False,False,False,
SP001663,HMC,RAY,5,2,False,False,False,
SP001664,KNG,QRB,13,2,False,False,True,SP001741
SP001665,RAI,KTN,31,12,False,False,True,SP002746
SP001666,MAN,PGN,44,2,False,False,False,
SP001667,NCL,PLY,50,2,False,False,False,
SP001668,DMR,LRH,23,68,False,False,False,
SP001669,MAN,PGN,43,2,False,False,False,
SP001670,MIA,WDM,20,2,False,False,False,
SP001671,EDB,PLY,59,2,False,False,False,
SP001672,MAN,BRI,32,18,False,False,False,
SP001673,NEM,BSK,9,3,False,False,True,SP001679
SP001674,EDB,CDF,49,2,False,False,False,
SP001675,NEM,BSK,12,39,False,False,True,SP001693
SP001676,EDB,PLY,58,8,False,False,False,
SP001677,LUT,ORP,33,8,False,False,True,SP000190
SP001678,MOG,SVG,20,4,False,False,True,SP003554
SP001679,BSK,NEM,9,7,False,False,True,SP001673
SP001680,EDB,BRI,48,2,False,False,False,
SP001681,WHP,ORP,23,6,False,False,True,SP003027
SP001682,BHM,RDG,16,4,False,False,False,
SP001683,NCL,RDG,37,2,False,False,False,
SP001684,MCV,BBN,9,4,False,False,True,SP001767
SP001685,EBN,AFK,15,1,False,False,False,
SP001686,BDM,RAI,49,1,False,False,False,
SP001687,YRK,RDG,31,4,False,False,False,
SP001688,BDM,RAI,43,3,False,False,False,
SP001689,MCV,BBN,9,2,False,False,False,
SP001690,MOG,HFN,19,24,False,False,True,SP001692
SP001691,DBY,NOT,7,4,False,False,True,SP002243
SP001692,HFN,MOG,19,24,False,False,True,SP001690
SP001693,BSK,NEM,12,46,False,False,True,SP001675
SP001694,CBG,SSD,5,8,False,False,True,SP001704
SP001695,MOG,HFN,18,1,False,False,False,
SP001696,MAN,HDF,12,26,False,False,True,SP001719
SP001697,BSK,NEM,6,2,False,False,False,
SP001698,SRA,WJH,20,4,False,False,False,
SP001699,RAY,CSS,6,2,False,False,True,SP001713
SP001700,CSS,EAD,7,67,False,False,True,SP001276
SP001701,WWR,XHZ,17,2,False,False,True,SP000019
SP001702,LST,SOV,18,1,False,False,False,
SP001703,MOG,WGC,18,78,False,False,True,SP001091
SP001704,SSD,CBG,5,8,False,False,True,SP001694
SP001705,EBN,HGS,8,1,False,False,True,SP000939
SP001706,LCN,SHF,11,8,False,False,True,SP002934
SP001707,SHR,BHM,20,32,False,False,True,SP003959
SP001708,HPQ,LST,17,2,False,False,False,
SP001709,NUN,LMS,7,36,False,False,True,SP002702
SP001710,BHI,RGL,18,28,False,False,True,SP001717
SP001711,HNX,OMS,19,122,False,False,True,SP002613
SP001712,BHI,RGL,19,32,False,False,True,SP001715
SP001713,CSS,RAY,6,4,False,False,True,SP001699
SP001714,ACT,AHT,6,68,False,False,True,SP001716
SP001715,RGL,BHI,19,34,False,False,True,SP001712
SP001716,AHT,ACT,6,70,False,False,True,SP001714
SP001717,RGL,BHI,18,28,False,False,True,SP001710
SP001718,XSU,SUO,14,6,False,False,False,
SP001719,HDF,MAN,12,8,False,False,True,SP001696
SP001720,HDF,MAN,12,2,False,False,False,
SP001721,HDF,MAN,13,14,False,False,False,
SP001722,HDF,MAN,11,46,False,False,True,SP001632
SP001723,BAK,EPS,11,1,False,False,False,
SP001724,HOV,BOG,17,1,False,False,False,
SP001725,IMW,SPB,4,16,False,False,True,SP000257
SP001726,KGX,CBG,21,2,False,False,False,
SP001727,KGX,CBG,17,1,False,False,True,SP004008
SP001728,HAV,BAL,22,1,False,False,False,
SP001729,TAT,PUR,8,70,False,False,True,SP001583
SP001730,PMH,HRH,19,1,False,False,False,
SP001731,MAN,SOT,12,1,False,False,True,SP002504
SP001732,CDQ,CDB,2,124,False,True,True,SP002082
SP001733,RCD,LDS,14,2,False,False,True,SP001009
SP001734,XSU,EPS,14,69,False,False,True,SP000348
SP001735,BHM,NOT,15,4,False,False,True,SP001434
SP001736,MAN,MIA,7,3,False,False,True,SP001350
SP001737,AFK,DVP,6,3,False,False,False,
SP001738,ECR,UCK,13,1,False,False,False,
SP001739,MLG,MLG,5,1,True,False,True,SP001739
SP001740,MAN,HAZ,7,22,False,False,True,SP000981
SP001741,QRB,KNG,13,2,False,False,True,SP001664
SP001742,NEM,PMS,19,10,False,False,True,SP001837
SP001743,LAN,BIF,12,8,False,False,True,SP002166
SP001744,NEM,HSL,10,18,False,False,True,SP001746
SP001745,BGV,GPO,14,142,False,False,True,SP000748
SP001746,HSL,NEM,10,16,False,False,True,SP001744
SP001747,AON,NEM,12,2,False,False,False,
SP001748,LRH,DMR,23,54,False,False,False,
SP001749,SOU,WOK,18,2,False,False,False,
SP001750,AON,NEM,13,13,False,False,False,
SP001751,KLS,HUS,2,32,False,True,False,
SP001752,HUS,KLN,2,32,False,True,False,
SP001753,TWI,QRB,13,6,False,False,True,SP001829
SP001754,XAD,LUB,2,234,False,True,True,SP001755
SP001755,LUB,XAD,2,230,False,True,True,SP001754
SP001756,RSH,MAN,9,2,False,False,True,SP001843
SP001757,SAL,ROM,13,34,False,False,True,SP001769
SP001758,DEE,ABD,10,2,False,False,True,SP003810
SP001759,RSH,MAN,9,6,False,False,True,SP001859
SP001760,SUO,XSU,15,2,False,False,False,
SP001761,QRB,HOU,11,2,False,False,True,SP001824
SP001762,XSU,BAK,14,66,False,False,True,SP000352
SP001763,NOT,SKG,15,1,False,False,False,
SP001764,SOT,MAN,11,30,False,False,True,SP001780
SP001765,SOT,MAN,14,2,False,False,True,SP000825
SP001766,SNS,QRB,14,2,False,False,False,
SP001767,BBN,MCV,9,2,False,False,True,SP001684
SP001768,WSB,CDF,17,2,False,False,False,
SP001769,ROM,SAL,13,34,False,False,True,SP001757
SP001770,SRS,XSU,11,4,False,False,True,SP001572
SP001771,PAD,HWV,7,2,False,False,False,
SP001772,HWV,PAD,8,4,False,False,False,
SP001773,BTN,PMH,29,1,False,False,False,
SP001774,MAN,RDG,29,2,False,False,False,
SP001775,MCV,WGN,11,5,False,False,False,
SP001776,WGW,MCV,11,2,False,False,True,SP003824
SP001777,LIV,MCV,16,4,False,False,True,SP004215
SP001778,WHP,SUO,21,2,False,False,False,
SP001779,TON,SOO,12,1,False,False,False,
SP001780,MAN,SOT,11,36,False,False,True,SP001764
SP001781,NMP,BHM,14,2,False,False,False,
SP001782,SUO,XSU,12,2,False,False,True,SP001597
SP001783,BTN,WWO,11,8,False,False,True,SP001521
SP001784,HRH,BAK,18,33,False,False,True,SP002531
SP001785,BAA,PMH,7,2,False,False,False,
SP001786,BHI,CTR,20,3,False,False,True,SP002238
SP001787,HHD,CTR,18,2,False,False,True,SP003592
SP001788,BTN,LWS,3,1,False,False,False,
SP001789,LLJ,SHR,13,2,False,False,False,
SP001790,CCH,LIT,4,12,False,False,True,SP001797
SP001791,ASN,SNS,5,1,False,False,False,
SP001792,LIV,EUS,32,1,False,False,False,
SP001793,ESL,PMH,10,6,False,False,True,SP001798
SP001794,LLD,CRE,11,2,False,False,False,
SP001795,WOK,PMH,20,2,False,False,False,
SP001796,PMH,WIN,13,2,False,False,False,
SP001797,LIT,CCH,4,10,False,False,True,SP001790
SP001798,PMH,ESL,10,2,False,False,True,SP001793
SP001799,SNS,WNR,5,2,False,False,True,SP001821
SP001800,SNS,QRB,10,2,False,False,False,
SP001801,TWI,WNR,9,2,False,False,False,
SP001802,MCV,HBL,16,2,False,False,False,
SP001803,BHM,LIV,18,33,False,False,True,SP002081
SP001804,CRE,EUS,28,2,False,False,True,SP004207
SP001805,WVH,EUS,24,7,False,False,True,SP000266
SP001806,OXF,PAD,9,7,False,False,True,SP000858
SP001807,EUS,GLC,37,26,False,False,True,SP002084
SP001808,BDW,RDG,8,2,False,False,False,
SP001809,PBN,SPX,16,36,False,False,True,SP001886
SP001810,LIV,MAN,15,2,False,False,False,
SP001811,PRE,BBN,8,2,False,False,False,
SP001812,EDB,HNT,15,2,False,False,False,
SP001813,YRK,SBY,2,4,False,True,True,SP004370
SP001814,WFJ,IMW,10,4,False,False,True,SP001827
SP001815,LIV,MCV,12,36,False,False,True,SP003950
SP001816,RCC,LDS,13,1,False,False,False,
SP001817,MCN,AYW,6,6,False,False,True,SP000850
SP001818,CTR,BHI,28,1,False,False,False,
SP001819,BTN,CBG,59,2,False,False,False,
SP001820,STP,COR,13,71,False,False,True,SP000743
SP001821,WNR,SNS,5,3,False,False,True,SP001799
SP001822,PNZ,PAD,40,1,False,False,False,
SP001823,PAD,SWA,21,1,False,False,False,
SP001824,HOU,QRB,11,2,False,False,True,SP001761
SP001825,TBT,UIG,4,1,False,False,True,SP004523
SP001826,CLE,NNG,11,1,False,False,False,
SP001827,IMW,WFJ,10,4,False,False,True,SP001814
SP001828,YVP,YVJ,2,4,False,True,True,SP003742
SP001829,QRB,TWI,13,6,False,False,True,SP001753
SP001830,BAL,BTN,17,1,False,False,False,
SP001831,QRB,HOU,11,5,False,False,True,SP001391
SP001832,BMH,WEY,12,6,False,False,False,
SP001833,FRM,NEM,19,2,False,False,False,
SP001834,BCU,WEY,18,2,False,False,False,
SP001835,SOU,WEY,22,2,False,False,False,
SP001836,POO,BMH,4,22,False,False,True,SP001840
SP001837,PMS,NEM,19,2,False,False,True,SP001742
SP001838,PAD,SWA,20,25,False,False,False,
SP001839,WJH,KWG,5,4,False,False,True,SP000368
SP001840,BMH,POO,4,15,False,False,True,SP001836
SP001841,MIA,SHF,12,1,False,False,False,
SP001842,MKC,EUS,16,2,False,False,False,
SP001843,MAN,RSH,9,20,False,False,True,SP001756
SP001844,WEY,SOU,21,2,False,False,False,
SP001845,WEY,BMH,10,2,False,False,False,
SP001846,NRW,LIV,38,6,False,False,False,
SP001847,NRW,LIV,37,14,False,False,False,
SP001848,STP,SHF,30,2,False,False,True,SP002652
SP001849,NEM,SOU,26,4,False,False,False,
SP001850,NEM,FRM,18,2,False,False,False,
SP001851,GLC,MIA,28,1,False,False,False,
SP001852,STA,CRE,7,36,False,False,True,SP000580
SP001853,NMP,EUS,17,2,False,False,True,SP004127
SP001854,SOU,NEM,21,2,False,False,False,
SP001855,FRM,NEM,13,4,False,False,False,
SP001856,PMS,NEM,18,6,False,False,False,
SP001857,ORE,BTN,21,1,False,False,False,
SP001858,PMH,BTN,26,2,False,False,False,
SP001859,MAN,RSH,9,2,False,False,True,SP001759
SP001860,MCV,WGN,11,2,False,False,False,
SP001861,ORE,BTN,17,4,False,False,True,SP003064
SP001862,NMC,MAN,11,36,False,False,True,SP001258
SP001863,YRK,BBN,14,1,False,False,False,
SP001864,FRM,NEM,14,2,False,False,False,
SP001865,HAV,NEM,12,2,False,False,False,
SP001866,RYS,KGX,17,1,False,False,True,SP002354
SP001867,PMH,NEM,20,8,False,False,True,SP001389
SP001868,NMP,CRE,13,1,False,False,True,SP003039
SP001869,INV,EDB,27,1,False,False,False,
SP001870,MAN,NMC,12,2,False,False,False,
SP001871,BDI,LDS,10,32,False,False,True,SP002551
SP001872,HFX,HUL,17,1,False,False,False,
SP001873,NOT,LIV,25,1,False,False,True,SP003115
SP001874,MAN,CLY,12,2,False,False,True,SP001596
SP001875,LIV,CLE,32,2,False,False,False,
SP001876,EDB,PNZ,71,2,False,False,False,
SP001877,EDB,KGX,42,1,False,False,False,
SP001878,NCL,RDG,36,5,False,False,True,SP001413
SP001879,WGN,MCV,4,12,False,False,True,SP002451
SP001880,KGX,BEV,26,4,False,False,False,
SP001881,SHF,MIA,12,1,False,False,False,
SP001882,PMH,NEM,26,2,False,False,True,SP001392
SP001883,CHX,HGS,22,2,False,False,True,SP000071
SP001884,MIA,MAN,3,4,False,False,True,SP001158
SP001885,CRE,EUS,23,30,False,False,True,SP001346
SP001886,SPX,PBN,16,38,False,False,True,SP001809
SP001887,XVJ,RAM,32,2,False,False,True,SP000503
SP001888,MAR,AFK,10,2,False,False,False,
SP001889,WGC,KGX,13,1,False,False,False,
SP001890,MCV,SOP,18,2,False,False,False,
SP001891,CMD,SRA,10,2,False,False,True,SP001619
SP001892,CHX,DVP,24,11,False,False,True,SP003166
SP001893,CST,DVP,26,2,False,False,True,SP003255
SP001894,WJL,SRA,20,2,False,False,True,SP000909
SP001895,CST,RAM,28,2,False,False,False,
SP001896,LES,FST,11,2,False,False,False,
SP001897,SOC,FST,17,41,False,False,True,SP004584
SP001898,SRY,FST,20,4,False,False,False,
SP001899,WBP,SFR,15,1,False,False,False,
SP001900,PSE,FST,12,24,False,False,False,
SP001901,XVJ,BTH,19,1,False,False,False,
SP001902,BDQ,SKI,10,54,False,False,True,SP001617
SP001903,FKW,XVJ,18,2,False,False,True,SP002398
SP001904,XVJ,FKW,27,1,False,False,False,
SP001905,XVJ,CBW,26,1,False,False,False,
SP001906,XVJ,MDW,17,1,False,False,False,
SP001907,BYI,CPH,14,2,False,False,True,SP004274
SP001908,LRG,INV,13,2,False,False,False,
SP001909,CDF,MST,11,5,False,False,False,
SP001910,BHM,EUS,27,1,False,False,False,
SP001911,BTH,BNS,18,1,False,False,False,
SP001912,HHE,LWS,4,1,False,False,False,
SP001913,WJH,IMW,6,10,False,False,True,SP000904
SP001914,BHM,CDF,21,1,False,False,True,SP000027
SP001915,NCL,CAR,10,16,False,False,True,SP000674
SP001916,NCL,CAR,13,4,False,False,False,
SP001917,NCL,CAR,14,4,False,False,False,
SP001918,WMA,EML,2,2,False,True,False,
SP001919,RIA,XCF,2,36,False,True,True,SP001932
SP001920,ZUM,ZHS,8,6,False,False,True,SP000827
SP001921,ZUM,ZUM,8,170,True,False,True,SP001921
SP001922,NCL,PRU,6,2,False,False,True,SP002928
SP001923,SAY,BKL,3,2,False,False,False,
SP001924,CTR,CTR,1,4,True,False,True,SP001924
SP001925,CAR,NCL,13,4,False,False,False,
SP001926,CTR,CRE,2,9,False,True,True,SP001208
SP001927,CYP,XSU,9,4,False,False,False,
SP001928,NCL,CAR,15,2,False,False,False,
SP001929,EBN,AFK,17,25,False,False,True,SP001581
SP001930,HEX,MPT,13,2,False,False,False,
SP001931,SHR,STA,7,2,False,False,False,
SP001932,XCF,RIA,2,36,False,True,True,SP001919
SP001933,ZTH,ZHS,8,6,False,False,True,SP002405
SP001934,COV,EUS,15,1,False,False,False,
SP001935,WEL,BDM,2,2,False,True,False,
SP001936,BTN,BOG,19,4,False,False,True,SP002943
SP001937,CRE,CDF,16,1,False,False,False,
SP001938,SWA,CDF,8,1,False,False,False,
SP001939,PAD,RDG,6,3,False,False,True,SP003755
SP001940,INV,ABD,12,20,False,False,True,SP001958
SP001941,GLC,KMK,6,10,False,False,True,SP002035
SP001942,LDS,CAR,19,12,False,False,True,SP002252
SP001943,AYR,GIR,3,6,False,False,True,SP000132
SP001944,EDB,ABD,17,2,False,False,False,
SP001945,NCL,CAR,14,2,False,False,False,
SP001946,INV,EDB,17,2,False,False,True,SP001956
SP001947,HEX,NCL,9,6,False,False,True,SP002863
SP001948,NCL,HEX,10,20,False,False,True,SP001949
SP001949,HEX,NCL,10,18,False,False,True,SP001948
SP001950,GLC,EDB,10,8,False,False,False,
SP001951,EDB,GLC,9,6,False,False,True,SP002085
SP001952,EDB,GLC,13,4,False,False,True,SP002478
SP001953,MAN,MAC,10,1,False,False,False,
SP001954,EAD,TWI,9,1,False,False,False,
SP001955,MST,EBB,19,29,False,False,True,SP001229
SP001956,EDB,INV,17,2,False,False,True,SP001946
SP001957,EBB,CDF,10,4,False,False,False,
SP001958,ABD,INV,12,18,False,False,True,SP001940
SP001959,WML,MAN,7,1,False,False,False,
SP001960,ELG,INV,5,12,False,False,True,SP002148
SP001961,KNF,MAN,8,1,False,False,False,
SP001962,LIV,MCO,21,2,False,False,False,
SP001963,COR,STP,19,2,False,False,False,
SP001964,EBN,AFK,18,2,False,False,False,
SP001965,ILK,BDQ,9,52,False,False,True,SP000525
SP001966,ZTH,ZUM,8,11,False,False,True,SP002368
SP001967,SPT,MAN,4,1,False,False,False,
SP001968,WFF,DMR,21,26,False,False,True,SP000526
SP001969,EBN,AFK,18,6,False,False,True,SP001570
SP001970,ZUM,ZHA,8,6,False,False,False,
SP001971,MTH,DMR,22,30,False,False,True,SP000528
SP001972,GLQ,OBN,18,6,False,False,True,SP001973
SP001973,OBN,GLQ,18,4,False,False,True,SP001972
SP001974,OBN,CNR,8,4,False,False,False,
SP001975,CNR,MLG,19,6,False,False,False,
SP001976,FTW,MLG,11,2,False,False,True,SP002305
SP001977,MTS,ABD,5,12,False,False,True,SP002373
SP001978,EDB,CRS,4,3,False,False,True,SP004506
SP001979,TWI,TED,3,2,False,False,False,
SP001980,LNK,GLC,9,58,False,False,True,SP001093
SP001981,HAV,FTN,4,2,False,False,False,
SP001982,WOK,SUR,2,2,False,True,False,
SP001983,LNK,GLC,8,12,False,False,True,SP002422
SP001984,BHM,FOK,9,2,False,False,False,
SP001985,EDB,DUN,7,10,False,False,True,SP002086
SP001986,ASB,GLC,13,2,False,False,False,
SP001987,BRI,PAD,12,38,False,False,True,SP000581
SP001988,COW,EDB,8,16,False,False,False,
SP001989,COV,BHM,9,1,False,False,False,
SP001990,HBL,MCV,15,28,False,False,True,SP002011
SP001991,NCL,MAN,20,1,False,False,True,SP003134
SP001992,HLC,EDB,29,2,False,False,False,
SP001993,EDB,HLC,34,36,False,False,True,SP003782
SP001994,BHG,HLC,25,2,False,False,False,
SP001995,HLC,EDB,35,30,False,False,True,SP003779
SP001996,WCK,INV,27,4,False,False,True,SP001997
SP001997,INV,WCK,27,4,False,False,True,SP001996
SP001998,BMV,FOK,19,2,False,False,False,
SP001999,INV,WCK,25,2,False,False,True,SP002000
SP002000,WCK,INV,25,2,False,False,True,SP001999
SP002001,INV,WCK,26,2,False,False,True,SP003797
SP002002,KYL,INV,17,8,False,False,True,SP003805
SP002003,WGW,MCV,10,2,False,False,True,SP002005
SP002004,DDG,WOS,22,2,False,False,True,SP001460
SP002005,MCV,WGW,10,6,False,False,True,SP002003
SP002006,GLC,EKL,9,32,False,False,True,SP000171
SP002007,HNY,SGQ,5,2,False,False,False,
SP002008,BAL,BAK,3,2,False,False,False,
SP002009,TWY,TWY,7,54,True,False,True,SP002009
SP002010,LDS,HBD,9,30,False,False,True,SP001132
SP002011,MCV,HBL,15,22,False,False,True,SP001990
SP002012,MCV,HBL,13,2,False,False,False,
SP002013,BTN,LIT,13,2,False,False,False,
SP002014,ARB,DEE,5,10,False,False,True,SP003886
SP002015,BTN,LIT,16,2,False,False,True,SP001595
SP002016,MAN,BMH,45,1,False,False,False,
SP002017,WGW,MCV,12,34,False,False,True,SP002019
SP002018,MCV,WGN,8,2,False,False,False,
SP002019,MCV,WGW,12,30,False,False,True,SP002017
SP002020,KGX,PBO,16,4,False,False,False,
SP002021,HGS,HHE,24,1,False,False,False,
SP002022,DON,EDB,15,4,False,False,False,
SP002023,PBO,HRH,39,32,False,False,False,
SP002024,LDS,HBD,10,2,False,False,True,SP004057
SP002025,HRH,PBO,56,2,False,False,False,
SP002026,HRH,PBO,39,41,False,False,False,
SP002027,SPR,BHC,24,8,False,False,True,SP002031
SP002028,PBO,HRH,40,10,False,False,False,
SP002029,HBD,LDS,7,2,False,False,False,
SP002030,HRH,PBO,40,19,False,False,False,
SP002031,BHC,SPR,24,8,False,False,True,SP002027
SP002032,KMK,GLC,11,36,False,False,True,SP002037
SP002033,PBO,HRH,41,2,False,False,False,
SP002034,AUK,GLC,7,2,False,False,False,
SP002035,KMK,GLC,6,12,False,False,True,SP001941
SP002036,MTH,EDB,19,2,False,False,False,
SP002037,GLC,KMK,11,34,False,False,True,SP002032
SP002038,GLC,AYR,10,2,False,False,False,
SP002039,BHM,CDF,21,1,False,False,False,
SP002040,WGN,MCV,12,2,False,False,False,
SP002041,EDA,HYM,2,261,False,True,True,SP002338
SP002042,TBD,PBO,35,2,False,False,False,
SP002043,RUG,NMP,3,2,False,False,False,
SP002044,SCN,HNY,5,2,False,False,False,
SP002045,RCD,MCV,5,68,False,False,True,SP002074
SP002046,HWV,SNF,27,8,False,False,True,SP003284
SP002047,PTH,INR,13,2,False,False,False,
SP002048,YRK,HUL,12,2,False,False,False,
SP002049,GIR,KMK,7,8,False,False,True,SP002051
SP002050,GTW,BDM,31,2,False,False,True,SP003452
SP002051,KMK,GIR,7,10,False,False,True,SP002049
SP002052,SAV,WOF,27,6,False,False,False,
SP002053,TBD,BDM,32,41,False,False,True,SP002054
SP002054,BDM,TBD,32,32,False,False,True,SP002053
SP002055,WGC,MOG,17,30,False,False,True,SP002297
SP002056,LDS,HUD,7,5,False,False,True,SP004616
SP002057,TBD,BDM,29,4,False,False,False,
SP002058,FTW,FTW,1,12,True,False,True,SP002058
SP002059,FTW,MLG,4,4,False,False,False,
SP002060,MLG,FTW,3,4,False,False,False,
SP002061,AYR,KMK,5,6,False,False,True,SP002063
SP002062,TBD,BDM,41,1,False,False,False,
SP002063,KMK,AYR,5,2,False,False,True,SP002061
SP002064,MLG,MLG,2,4,True,True,True,SP002064
SP002065,SHR,BHM,18,1,False,False,False,
SP002066,SHR,BHM,14,5,False,False,True,SP002108
SP002067,INV,EDB,16,4,False,False,True,SP002771
SP002068,ABD,EDB,20,2,False,False,False,
SP002069,BHI,BHM,6,4,False,False,True,SP002791
