station_id,station_name,english_name,crs,operator,route,region,latitude,longitude,is_interchange,route_count,is_coastal,distance_to_coast_km,welsh_name,terminus_weekday,terminus_sat,terminus_sun,terminus_max,canonical_hub,canonical_time_to_hub,canonical_time_n,canonical_time_status,hub_reassigned_from,interchange_via,interchange_via_london,quiz_id,direction_count,time_to_glasgow_central,time_to_victoria,time_to_charing_cross,time_to_euston,time_to_liverpool_street,time_to_stratford
EM_0009,Barton-on-Humber,,BAU,East_Midlands,['Humber Linc Line'],North Lincolnshire,53.68883974,-0.443251195,False,1,True,0.74,,16,24,4,24,Lincoln,64.0,64.0,darwin_interchange,not assigned,,,east_midlands_emr,1,,,,,,
EM_0007,Barrow Haven,,BAV,East_Midlands,['Humber Linc Line'],North Lincolnshire,53.6971445,-0.391442806,False,1,True,0.22,,0,0,0,0,Lincoln,60.0,60.0,darwin_interchange,not assigned,,,east_midlands_emr,2,,,,,,
GR_0015,Blackwater,,BAW,Great_Western,['North Downs'],Hart,51.33181014,-0.777022615,False,1,False,54.96,,0,0,0,0,London,14.0,14.0,interchange_match,,,RDNGSTN,gwr_london,2,,,,,,
SC_0048,Bishopbriggs,,BBG,Scotrail,"['Aberdeen to Inverness Line', 'Dundee to Arbroath Line']",East Dunbartonshire,55.903927,-4.224958,True,2,False,18.3,,0,0,0,0,Glasgow (Central/Queen St),7.0,253.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SO_0157,Bat & Ball,,BBL,Southern,"['Southern Thameslink Branches', 'Sevenoaks Main Line', 'Sevenoaks Metro']",Sevenoaks,51.289703,0.194258,False,1,False,22.06,,0,0,0,0,London,144.0,144.0,interchange_match,,,SVNOAKS,thameslink_southern,2,,,,,,
NR_0048,Blackburn,,BBN,Northern,"['Clitheroe Line', 'East Lancashire Line', 'Ribble Valley Line']",Blackburn with Darwen,53.74652637,-2.479127511,True,3,False,29.83,,155,175,106,175,Manchester (Picc/Vic),51.0,120.0,direct_match,,,,manchester_northern,4,,,,,,
NR_0041,Berry Brow,,BBW,Northern,['Penistone Line'],Kirklees,53.62105489,-1.79343383,False,1,False,73.6,,0,0,0,0,Sheffield,71.0,52.0,direct_match_reassigned,Leeds,,,leeds_sheffield_northern,2,,,,,,
NR_0084,Burscough Bridge,,BCB,Northern,"['Atherton Line', 'West Lancashire Line']",West Lancashire,53.60521267,-2.841741809,True,2,False,11.75,,0,0,0,0,Manchester (Picc/Vic),64.0,30.0,direct_match_reassigned,Liverpool (Lime St/Central),,,manchester_northern,2,,,,,,
SW_0023,Bracknell,,BCE,South Western,['Waterloo to Reading Line'],Bracknell Forest,51.41309494,-0.751703019,False,1,False,64.15,,5,8,34,34,London,81.0,81.0,direct_match,,,,south_western,2,,,,,,
CM_0009,Beaconsfield,,BCF,Chiltern Railways,['Chiltern Line'],Buckinghamshire,51.611141,-0.643644,False,1,False,74.1,,0,0,0,0,London,105.0,105.0,direct_match,,,,chiltern_wmr,2,,,,,,
TW_0018,Birchgrove,,BCG,TfW,['Coryton Line'],Cardiff,51.52174013,-3.203468175,False,1,False,4.48,Llwynbedw,0,0,0,0,Cardiff Central,15.0,99.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
NR_0085,Burscough Junction,,BCJ,Northern,['Ormskirk Branch Line'],West Lancashire,53.59803326,-2.840087989,False,1,False,12.45,,0,0,0,0,Liverpool (Lime St/Central),71.0,66.0,interchange_match_bugfixed,,ORMSKRK,,liverpool_merseyside,2,,,,,,
TW_0027,Buckley,,BCK,TfW,['Borderlands Line'],Flintshire,53.16271,-3.05527,False,1,False,8.94,Bwcle,0,0,0,0,Wrexham/Chester,20.0,63.0,direct_match,,,,shrewsbury_wrexham_chester,2,,,,,,
SC_0056,Branchton,,BCN,Scotrail,['Wemyss Bay Branch'],Inverclyde,55.940647,-4.803598,False,1,True,1.8,,0,0,0,0,Glasgow (Central/Queen St),45.0,62.0,direct_match,,,,glasgow_scotrail,2,,,,,,
CM_0037,Bicester North,,BCS,Chiltern Railways,['Oxford Branch'],Cherwell,51.903401,-1.150517,False,1,False,86.03,,15,42,17,42,London,78.0,78.0,direct_match,,,,chiltern_wmr,2,,,,,,
SW_0026,Brockenhurst,,BCU,South Western,"['Lymington Branch Line', 'South West Main Line']",New Forest,50.81682895,-1.573542545,True,2,False,6.49,,104,116,54,116,London,99.0,99.0,direct_match,,,,south_western,3,,,,,,
NR_0071,Broadbottom,,BDB,Northern,['Glossop Line'],Tameside,53.44099228,-2.016514951,False,1,False,66.58,,0,0,0,0,Manchester (Picc/Vic),25.0,70.0,direct_match,,,,manchester_northern,2,,,,,,
SC_0060,Bridgeton,,BDG,Scotrail,['Argyle Line'],Glasgow City,55.849968,-4.226668,False,1,False,19.94,,0,0,0,0,Glasgow (Central/Queen St),4.0,226.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SW_0016,Bedhampton,,BDH,South Western,['Solent & Wessex'],Havant,50.85394444,-0.995823664,False,1,True,0.81,,0,0,0,0,London,71.0,71.0,direct_match,,,,south_western,2,,,,,,
NR_0059,Bradford Interchange,,BDI,Northern,['Calder Vale Line'],Bradford,53.79108522,-1.749595186,False,1,False,70.56,,76,156,33,156,Leeds,20.0,154.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
ME_0009,Birkdale,,BDL,Merseyrail,['Northern Line'],Sefton,53.63353433,-3.014715579,False,1,True,1.7,,0,0,0,0,Liverpool (Lime St/Central),42.0,145.0,direct_match_bugfixed,,,,liverpool_merseyside,2,,,,,,
NR_0058,Bradford Forster Square,,BDQ,Northern,"['Airedale Line', 'Bentham Line', 'Wharfedale Line']",Bradford,53.79693456,-1.752961084,True,3,False,70.87,,186,237,142,237,Leeds,24.0,74.0,direct_match,,,,leeds_sheffield_northern,1,,,,,,
NR_0065,Bridlington,,BDT,Northern,['Yorkshire Coast Line'],East Riding of Yorkshire,54.08414656,-0.198719149,True,1,True,0.54,,64,114,12,114,Sheffield,128.0,30.0,direct_match_reassigned,Leeds,,,leeds_sheffield_northern,3,,,,,,
NR_0064,Bredbury,,BDY,Northern,['Hope Valley Line'],Stockport,53.42296542,-2.109807325,False,1,False,60.47,,0,0,0,0,Manchester (Picc/Vic),18.0,78.0,direct_match,,,,manchester_northern,2,,,,,,
SC_0058,Bridge of Allan,,BEA,Scotrail,"['Aberdeen to Inverness Line', 'Dundee to Arbroath Line']",Stirling,56.157429,-3.956166,True,2,False,17.18,,0,0,0,0,Glasgow (Central/Queen St),39.0,34.0,direct_match,,,,glasgow_scotrail,2,,,,,,
ME_0007,Bebington,,BEB,Merseyrail,['Wirral Line'],Wirral,53.35767221,-3.003642726,False,1,False,8.4,,0,0,0,0,Wrexham/Chester,60.0,182.0,direct_match_reassigned,Liverpool (Lime St/Central),,,shrewsbury_wrexham_chester,2,,,,,,
EM_0010,Beeston,,BEE,East_Midlands,['Castle Line'],Broxtowe,52.92077475,-1.207661803,True,1,False,82.93,,0,0,0,0,Nottingham,6.0,6.0,darwin_direct,not assigned,,,east_midlands_emr,3,,,,,,
CM_0127,Bedworth,,BEH,West Midlands Railway,['Elephant & Bear Line'],Nuneaton and Bedworth,52.479133,-1.46749,False,1,False,100.27,,0,0,0,0,Birmingham New Street,66.0,68.0,interchange_match,,NNTN,,chiltern_wmr,2,,,,,,
NR_0035,Bedlington,,BEJ,Northern,['Northumberland Line'],Northumberland,55.14062956,-1.569243825,False,1,True,0.79,,0,0,0,0,Newcastle,30.0,75.0,direct_match,,,,newcastle_northern,2,,,,,,
SC_0045,Beauly,,BEL,Scotrail,['Far North Line'],Highland,57.478,-4.4698,False,1,True,0.36,,0,0,0,0,Inverness,17.0,31.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
NR_0037,Bempton,,BEM,Northern,"['Hull and Doncaster Branch', 'Yorkshire Coast Line']",East Riding of Yorkshire,54.12829569,-0.180427625,True,2,False,2.33,,0,0,0,0,Sheffield,137.0,26.0,direct_match_reassigned,Leeds,,,leeds_sheffield_northern,2,,,,,,
NR_0039,Bentham,,BEN,Northern,"['Bentham Line', 'Settle Carlisle Line']",North Yorkshire,54.11579786,-2.510912928,True,2,False,18.05,,0,0,0,0,Leeds,80.0,14.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
CM_0128,Bermuda Park,,BEP,West Midlands Railway,['Elephant & Bear Line'],Nuneaton and Bedworth,52.5029,-1.4726,False,1,False,102.13,,0,17,13,17,Birmingham New Street,66.0,68.0,interchange_match,,NNTN,,chiltern_wmr,2,,,,,,
CM_0041,Bearley,,BER,Chiltern Railways,['Stratford Branch'],Stratford-on-Avon,52.244252,-1.750259,False,1,False,67.87,,0,0,0,0,London,2.0,2.0,direct_match,,,,chiltern_wmr,2,,,,,,
NR_0042,Bescar Lane,,BES,Northern,['West Lancashire Line'],West Lancashire,53.62355392,-2.914683023,False,1,False,7.48,,0,0,0,0,Manchester (Picc/Vic),74.0,16.0,direct_match_reassigned,Liverpool (Lime St/Central),,,manchester_northern,2,,,,,,
SW_0015,Beaulieu Road,,BEU,South Western,['South West Main Line'],New Forest,50.85503752,-1.504758891,False,1,False,5.49,,0,0,0,0,London,3.0,3.0,direct_match,,,,south_western,2,,,,,,
NR_0043,Beverley,,BEV,Northern,['Yorkshire Coast Line'],East Riding of Yorkshire,53.84230315,-0.42388287,False,1,False,11.89,,9,10,10,10,Sheffield,102.0,30.0,direct_match_reassigned,Leeds,,,leeds_sheffield_northern,2,,,,,,
SO_0015,Bexhill,,BEX,Southern,['East Coastway'],Rother,50.84103549,0.477034087,False,1,True,0.42,,0,0,38,38,London,32.0,32.0,direct_match,,,,thameslink_southern,2,,,,,,
NR_0038,Ben Rhydding,,BEY,Northern,['Wharfedale Line'],Bradford,53.92617737,-1.79742789,False,1,False,66.91,,0,0,0,0,Leeds,27.0,74.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
SW_0025,Brentford,,BFD,South Western,['Hounslow Loop'],West London,51.48785748,-0.309064381,False,1,False,49.0,,0,0,0,0,London,150.0,150.0,direct_match,,,,south_western,2,,,,,,
TW_0019,Blaenau Ffestiniog,,BFF,TfW,['Conwy Valley Line'],Gwynedd,52.99456764,-3.938602387,False,1,False,7.05,Blaenau Ffestiniog,61,59,16,61,Wrexham/Chester,131.0,18.0,interchange_match,,LANDUDJ,,shrewsbury_wrexham_chester,2,,,,,,
SW_0029,Byfleet & New Haw,,BFN,South Western,"['Alton Line', 'Hounslow Loop']",Runnymede,51.34979727,-0.481381942,True,2,False,55.43,,0,0,0,0,London,253.0,253.0,direct_match,,,,south_western,3,,,,,,
TW_0012,Bargoed,,BGD,TfW,"['Coryton Line', 'Vale of Glamorgan Line']",Caerphilly,51.69230767,-3.229689376,True,2,False,21.42,Bargoed,107,129,40,129,Cardiff Central,44.0,179.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
NR_0070,Broad Green,,BGE,Northern,"['City Line (Merseyside)', 'Liverpool to Manchester Line']",Liverpool,53.40618138,-2.893466308,True,2,False,9.72,,0,0,0,0,Manchester (Picc/Vic),52.0,42.0,direct_match_reassigned,Liverpool (Lime St/Central),,,manchester_northern,2,,,,,,
NR_0067,Brigg,,BGG,Northern,['Sheffield to Lincoln Line'],North Lincolnshire,53.54916351,-0.48611936,False,1,False,14.43,,0,0,0,0,Sheffield,78.0,2.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
NR_0068,Brighouse,,BGH,Northern,['Huddersfield Line'],Calderdale,53.69821366,-1.779439708,True,1,False,71.99,,0,0,0,0,Leeds,34.0,75.0,direct_match,,,,leeds_sheffield_northern,4,,,,,,
SC_0037,Bargeddie,,BGI,Scotrail,['Argyle Line'],North Lanarkshire,55.851776,-4.071789,False,1,False,28.96,,0,0,0,0,Glasgow (Central/Queen St),22.0,84.0,direct_match,,,,glasgow_scotrail,2,,,,,,
TW_0023,Bridgend,,BGN,TfW,"['Central Wales Line', 'Ebbw Valley Line', 'Heart of Wales Line', 'Swanline', 'Vale of Glamorgan Line']",Bridgend,51.5075,-3.57621,True,4,False,4.57,Pen-y-bont ar Ogwr,99,182,81,182,Cardiff Central,25.0,293.0,direct_match,,,,gwr_wales_corridor,4,,,,,,
SC_0054,Bogston,,BGS,Scotrail,['Inverclyde Line'],Inverclyde,55.937267,-4.713676,False,1,True,0.39,,0,0,0,0,Glasgow (Central/Queen St),30.0,74.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SC_0033,Balloch Central,,BHC,Scotrail,['North Clyde Electrics'],West Dunbartonshire,56.002983,-4.583539,False,1,False,3.93,,83,74,126,126,Glasgow (Central/Queen St),48.0,62.0,direct_match,,,,glasgow_scotrail,1,,,,,,
TW_0024,Brithdir,,BHD,TfW,['Vale of Glamorgan Line'],Caerphilly,51.71030148,-3.2287299,False,1,False,23.33,Brithdir,0,0,0,0,Cardiff Central,46.0,57.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
SC_0042,Bathgate,,BHG,Scotrail,"['Argyle Line', 'North Clyde Electrics']",West Lothian,55.898678,-3.644019,True,2,False,12.16,,34,17,11,34,Edinburgh Waverley,28.0,97.0,direct_match,,,,edinburgh_scotrail,2,63.0,,,,,
CM_0078,Birmingham International,,BHI,West Midlands Railway,['Chase Line'],Solihull,52.450673,-1.725149,False,1,False,87.57,,544,510,267,544,Birmingham New Street,10.0,290.0,direct_match,,,,chiltern_wmr,2,,,,,,
CM_0045,Birmingham New Street,,BHM,West Midlands Railway,['Cross-City'],Birmingham,52.478153,-1.898375,True,1,False,84.79,,799,1384,923,1384,Birmingham New Street,229.0,24.0,direct_match,,,,chiltern_wmr,5,,,,,,
TW_0029,Builth Road,,BHR,TfW,"['Central Wales Line', 'Heart of Wales Line']",Powys,52.16932565,-3.427045119,False,1,False,50.84,Builth Road,0,0,0,0,Swansea,142.0,15.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
NR_0072,Brockholes,,BHS,Northern,['Penistone Line'],Kirklees,53.59716619,-1.770295861,False,1,False,72.5,,0,0,0,0,Sheffield,65.0,52.0,direct_match_reassigned,Leeds,,,leeds_sheffield_northern,2,,,,,,
NR_0047,Bishop Auckland,,BIA,Northern,"['Bishop Line', 'Heritage Line', 'Tees Valley Line']",County Durham,54.65747215,-1.677565289,True,2,False,27.31,,33,72,61,72,Newcastle,67.0,32.0,interchange_match,,DLTN,,newcastle_northern,1,,,,,,
ME_0008,Bidston,,BID,Merseyrail,['Wirral Line'],Wirral,53.40914752,-3.078570263,True,1,True,1.97,,179,174,30,179,Liverpool (Lime St/Central),36.0,2.0,direct_match_bugfixed,,,,liverpool_merseyside,3,,,,,,
NR_0032,Barrow-in-Furness,,BIF,Northern,"['Cumbrian Coast Line', 'Furness Line']",Westmorland and Furness,54.1190048,-3.226129301,True,2,True,1.21,,57,66,37,66,Manchester (Picc/Vic),127.0,22.0,direct_match_reassigned,Liverpool (Lime St/Central),,,manchester_northern,2,,,,,,
SO_0016,Billingshurst,,BIG,Southern,"['Arun Valley Line', 'Coastway', 'Coastway West']",Horsham,51.01519557,-0.450295608,True,2,False,19.76,,0,0,32,32,London,68.0,68.0,direct_match,,,,thameslink_southern,2,,,,,,
SO_0017,Birkbeck,,BIK,Southern,['Crystal Palace line'],South East London,51.40390126,-0.056235874,False,1,False,31.64,,0,0,0,0,London,66.0,66.0,direct_match,,,,thameslink_southern,1,,,,,,
NR_0044,Billingham,,BIL,Northern,"['Durham Coast Line', 'Esk Valley Railway', ""Hadrian's Wall Country Line"", 'Tyne Valley Line']",Stockton-on-Tees,54.60632344,-1.278542318,True,3,False,8.07,,0,0,0,0,Newcastle,62.0,41.0,direct_match,,,,newcastle_northern,2,,,,,,
EM_0012,Bingham,,BIN,East_Midlands,['Poacher Line'],Rushcliffe,52.95457509,-0.952051798,False,1,False,65.93,,0,0,0,0,Nottingham,16.0,16.0,darwin_direct,not assigned,,,east_midlands_emr,2,,,,,,
SC_0032,Baillieston,,BIO,Scotrail,['Argyle Line'],Glasgow City,55.844761,-4.11454,False,1,False,26.66,,0,0,0,0,Glasgow (Central/Queen St),18.0,84.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SO_0018,Bishopstone (Sussex),,BIP,Southern,['Coastway East'],Lewes,50.78013589,0.082763046,False,1,True,0.34,,0,0,0,0,London,68.0,68.0,interchange_match,,,STHRHMJ,thameslink_southern,2,,,,,,
CM_0014,Bicester Village,,BIT,Chiltern Railways,['Bicester Link'],Cherwell,51.893429,-1.148393,False,1,False,86.0,,1,24,19,24,London,74.0,74.0,direct_match,,,,chiltern_wmr,2,,,,,,
NR_0045,Bingley,,BIY,Northern,"['Airedale Line', 'Bentham Line', 'Settle Carlisle Line']",Bradford,53.84840967,-1.836944749,True,3,False,66.94,,0,0,0,0,Leeds,22.0,104.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
SW_0020,Bookham,,BKA,South Western,['New Guildford Line'],Mole Valley,51.28873731,-0.384010514,False,1,False,47.53,,0,0,0,0,London,66.0,66.0,direct_match,,,,south_western,2,,,,,,
ME_0010,Birkenhead Central,,BKC,Merseyrail,['Wirral Line'],Wirral,53.38900094,-3.019416498,False,1,False,5.83,,0,0,0,0,Liverpool (Lime St/Central),18.0,5.0,direct_match_bugfixed,,,,liverpool_merseyside,2,,,,,,
CM_0125,Blakedown,,BKD,West Midlands Railway,"['Shakespeare Line', 'Snow Hill Lines']",Wyre Forest,52.406147,-2.176365,False,1,False,71.21,,0,0,0,0,Birmingham New Street,292.0,11.0,direct_match,,,,chiltern_wmr,2,,,,,,
ME_0012,Birkenhead North,,BKN,Merseyrail,['Wirral Line'],Wirral,53.40484222,-3.057401666,False,1,False,3.27,,0,0,0,0,Liverpool (Lime St/Central),34.0,4.0,direct_match_bugfixed,,,,liverpool_merseyside,2,,,,,,
SW_0027,Brookwood,,BKO,South Western,"['Alton Line', 'South West Main Line']",Woking,51.30375762,-0.635744681,True,2,False,52.13,,0,0,0,0,London,169.0,169.0,direct_match,,,,south_western,2,,,,,,
ME_0013,Birkenhead Park,,BKP,Merseyrail,['Wirral Line'],Wirral,53.3978198,-3.039179402,False,1,False,4.61,,0,0,0,0,Liverpool (Lime St/Central),80.0,46.0,interchange_match_bugfixed,,HAMTSQ,,liverpool_merseyside,2,,,,,,
ME_0011,Birkenhead Hamilton Square,,BKQ,Merseyrail,['Wirral Line'],Wirral,53.39471293,-3.013687789,False,1,False,5.31,,0,0,0,0,Liverpool (Lime St/Central),24.0,9.0,direct_match_bugfixed,,,,liverpool_merseyside,2,,,,,,
SC_0050,Blackridge,,BKR,Scotrail,"['Argyle Line', 'North Clyde Electrics']",West Lothian,55.88368,-3.75047,True,2,False,14.37,,0,0,0,0,Glasgow (Central/Queen St),42.0,79.0,direct_match,,,,glasgow_scotrail,2,,,,,,
CM_0064,Blake Street,,BKT,West Midlands Railway,['Cross-City'],Birmingham,52.605054,-1.844888,False,1,False,99.19,,0,0,0,0,Birmingham New Street,29.0,82.0,direct_match,,,,chiltern_wmr,2,,,,,,
CM_0080,Berkswell,,BKW,West Midlands Railway,['West Coast Main Line'],Solihull,52.395851,-1.642845,False,1,False,85.64,,0,0,0,0,Birmingham New Street,16.0,209.0,direct_match,,,,chiltern_wmr,2,,,,,,
SC_0051,Blair Atholl,,BLA,Scotrail,['Highland Main Line'],Perth and Kinross,56.765614,-3.85025,False,1,False,57.06,,0,0,0,0,Dundee,417.0,2.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
NR_0026,Baildon,,BLD,Northern,['Wharfedale Line'],Bradford,53.84969683,-1.753714588,False,1,False,71.94,,0,0,0,0,Leeds,43.0,100.0,interchange_match,,GUISELY,,leeds_sheffield_northern,2,,,,,,
NR_0061,Bramley (West Yorkshire),,BLE,Northern,['Calder Vale Line'],Leeds,53.80599077,-1.63810801,False,1,False,63.54,,0,0,0,0,Leeds,8.0,111.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
SC_0046,Bellgrove,,BLG,Scotrail,"['Argyle Line', 'North Clyde Electrics', 'Road to the Isles', 'West Highland Line']",Glasgow City,55.857182,-4.22547,True,4,False,19.68,,0,0,0,0,Glasgow (Central/Queen St),4.0,271.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SC_0047,Bellshill,,BLH,Scotrail,['Shotts Line'],North Lanarkshire,55.816605,-4.025222,True,1,False,30.24,,0,0,0,0,Glasgow (Central/Queen St),18.0,125.0,direct_match,,,,glasgow_scotrail,3,,,,,,
NR_0054,Blyth Bebside,,BLI,Northern,['Northumberland Line'],Northumberland,55.12728738,-1.558587759,False,1,True,0.71,,0,0,0,0,Newcastle,28.0,66.0,direct_match,,,,newcastle_northern,2,,,,,,
NR_0052,Blackrod,,BLK,Northern,['Furness Line'],Bolton,53.59153702,-2.569533036,False,1,False,27.17,,0,0,0,0,Manchester (Picc/Vic),33.0,48.0,direct_match,,,,manchester_northern,2,,,,,,
NR_0029,Bardon Mill,,BLL,Northern,"[""Hadrian's Wall Country Line"", 'Tyne Valley Line']",Northumberland,54.97449387,-2.346497864,False,1,False,42.01,,0,0,0,0,Newcastle,51.0,66.0,direct_match,,,,newcastle_northern,2,,,,,,
SO_0013,Belmont,,BLM,Southern,['Epsom Downs Line'],South London,51.34413926,-0.199487206,False,1,False,42.77,,0,0,0,0,London,68.0,68.0,direct_match,,,,thameslink_southern,2,,,,,,
ME_0014,Blundellsands & Crosby,,BLN,Merseyrail,['Northern Line'],Sefton,53.48769659,-3.03986789,False,1,True,0.76,,0,0,0,0,Liverpool (Lime St/Central),20.0,143.0,direct_match_bugfixed,,,,liverpool_merseyside,2,,,,,,
NR_0053,Blaydon,,BLO,Northern,"[""Hadrian's Wall Country Line"", 'Tyne Valley Line']",Gateshead,54.96578715,-1.712587399,False,1,False,19.33,,0,0,0,0,Newcastle,14.0,140.0,direct_match,,,,newcastle_northern,2,,,,,,
EM_0011,Belper,,BLP,East_Midlands,"['Castle Line', 'Derwent Valley Line']",Amber Valley,53.02459133,-1.482616227,True,2,False,92.12,,0,0,0,0,Derby,8.0,8.0,darwin_direct,not assigned,,,east_midlands_emr,2,,,,,,
SC_0053,Blantyre,,BLT,Scotrail,['Argyle Line'],South Lanarkshire,55.7976,-4.086466,False,1,False,30.41,,0,0,0,0,Glasgow (Central/Queen St),22.0,140.0,direct_match,,,,glasgow_scotrail,2,,,,,,
NR_0036,Belle Vue,,BLV,Northern,['Hope Valley Line'],Manchester,53.46216055,-2.180399301,False,1,False,55.69,,0,0,0,0,Manchester (Picc/Vic),8.0,41.0,direct_match,,,,manchester_northern,2,,,,,,
EM_0017,Bulwell,,BLW,East_Midlands,['Robin Hood Line'],Nottingham,52.99971765,-1.196233543,False,1,False,82.75,,0,0,0,0,Nottingham,9.0,9.0,darwin_direct,not assigned,,,east_midlands_emr,2,,,,,,
CM_0091,Bloxwich,,BLX,West Midlands Railway,"['Chase Line', 'Shrewsbury to Wolverhampton Line']",Walsall,52.61853,-2.011783,True,2,False,96.86,,0,0,0,0,Birmingham New Street,28.0,70.0,direct_match,,,,chiltern_wmr,2,,,,,,
NR_0027,Bamber Bridge,,BMB,Northern,['East Lancashire Line'],South Ribble,53.72678683,-2.660769189,False,1,False,17.76,,0,0,0,0,Manchester (Picc/Vic),76.0,91.0,interchange_match,,PRSTRJN,,manchester_northern,2,,,,,,
NR_0073,Bromley Cross (Lancs),,BMC,Northern,['Clitheroe Line'],Bolton,53.61376394,-2.409600356,False,1,False,36.08,,0,0,0,0,Manchester (Picc/Vic),28.0,82.0,direct_match,,,,manchester_northern,2,,,,,,
TW_0026,Broome,,BME,TfW,"['Central Wales Line', 'Heart of Wales Line']",Shropshire,52.42278098,-2.885217916,False,1,False,71.07,Broome,0,0,0,0,Shrewsbury,35.0,18.0,direct_match,,,,shrewsbury_wrexham_chester,2,,,,,,
NR_0074,Broomfleet,,BMF,Northern,"['Hull and Doncaster Branch', 'Selby Line']",East Riding of Yorkshire,53.74015046,-0.673345968,True,2,True,1.98,,0,0,0,0,Leeds,72.0,23.0,interchange_match,,GLBRDYK,,leeds_sheffield_northern,2,,,,,,
SW_0022,Bournemouth,,BMH,South Western,['South West Main Line'],"Bournemouth, Christchurch and Poole",50.72752854,-1.863941342,False,1,True,1.08,,249,268,174,268,London,99.0,99.0,direct_match,,,,south_western,2,,,,,,
NR_0060,Bramhall,,BML,Northern,['Stafford to Manchester Line'],Stockport,53.35998386,-2.162236693,False,1,False,57.85,,0,0,0,0,Manchester (Picc/Vic),19.0,38.0,direct_match,,,,manchester_northern,2,,,,,,
CM_0023,Birmingham Moor Street,,BMO,Chiltern Railways,"['Chiltern Line', 'Snow Hill Lines']",Birmingham,52.479053,-1.892483,False,1,False,85.04,,145,129,94,145,London,58.0,58.0,direct_match,,,,chiltern_wmr,2,,,,,,
NR_0062,Brampton (Cumbria),,BMP,Northern,"[""Hadrian's Wall Country Line"", 'Tyne Valley Line']",Cumberland,54.93263673,-2.703813718,False,1,False,18.93,,0,0,0,0,Newcastle,74.0,66.0,direct_match,,,,newcastle_northern,2,,,,,,
ME_0018,Bromborough Rake,,BMR,Merseyrail,['Wirral Line'],Wirral,53.32992372,-2.989476735,False,1,False,7.49,,0,0,0,0,Wrexham/Chester,66.0,182.0,direct_match_reassigned,Liverpool (Lime St/Central),,,shrewsbury_wrexham_chester,2,,,,,,
GR_0010,Bedminster,,BMT,Great_Western,['Severn Beach Line'],"Bristol, City of",51.44008674,-2.594156901,True,2,False,10.91,,0,0,0,0,London,89.0,89.0,interchange_match,,,PARSNST,gwr_london,2,,,,,,
CM_0056,Bromsgrove,,BMV,West Midlands Railway,['Cross-City'],Bromsgrove,52.322662,-2.048379,False,1,False,64.88,,94,108,43,108,Birmingham New Street,24.0,210.0,direct_match,,,,chiltern_wmr,2,,,,,,
NR_0079,Burnage,,BNA,Northern,"['Furness Line', 'Liverpool to Manchester Line', 'Manchester to Crewe Line']",Manchester,53.42192326,-2.215140157,True,3,False,53.49,,0,0,0,0,Manchester (Picc/Vic),9.0,72.0,direct_match,,,,manchester_northern,2,,,,,,
